onset	duration	trial_type	value	sample	token	EEG_trigger_start	EEG_trigger_end
149.3056	10	clicks_low	0	1493056	0	1	2
159.3752	10	clicks_high	2	1593752	0	1	2
169.4448	10	clicks_mid	1	1694448	0	1	2
179.5144	10	clicks_low	0	1795144	1	1	2
189.5627	10	clicks_high	2	1895627	1	1	2
199.6323	10	clicks_mid	1	1996323	1	1	2
209.7019	10	clicks_high	2	2097019	2	1	2
219.7715	10	clicks_low	0	2197715	2	1	2
229.8624	10	clicks_mid	1	2298624	2	1	2
239.932	10	clicks_high	2	2399320	3	1	2
250.0016	10	clicks_mid	1	2500016	3	1	2
260.0712	10	clicks_low	0	2600712	3	1	2
270.1408	10	clicks_high	2	2701408	4	1	2
280.2104	10	clicks_mid	1	2802104	4	1	2
290.28	10	clicks_low	0	2902800	4	1	2
300.3496	10	clicks_low	0	3003496	5	1	2
310.4192	10	clicks_mid	1	3104192	5	1	2
320.4888	10	clicks_high	2	3204888	5	1	2
330.5584	10	clicks_mid	1	3305584	6	1	2
340.628	10	clicks_low	0	3406280	6	1	2
350.6975	10	clicks_high	2	3506975	6	1	2
360.7458	10	clicks_low	0	3607458	7	1	2
370.8154	10	clicks_mid	1	3708154	7	1	2
380.885	10	clicks_high	2	3808850	7	1	2
390.9546	10	clicks_low	0	3909546	8	1	2
401.0242	10	clicks_high	2	4010242	8	1	2
411.0938	10	clicks_mid	1	4110938	8	1	2
421.142	10	clicks_low	0	4211420	9	1	2
431.2116	10	clicks_mid	1	4312116	9	1	2
441.2812	10	clicks_high	2	4412812	9	1	2
451.3508	10	clicks_low	0	4513508	10	1	2
461.4204	10	clicks_high	2	4614204	10	1	2
471.49	10	clicks_mid	1	4714900	10	1	2
481.5596	10	clicks_mid	1	4815596	11	1	2
491.6292	10	clicks_high	2	4916292	11	1	2
501.6988	10	clicks_low	0	5016988	11	1	2
511.7684	10	clicks_low	0	5117684	12	1	2
521.838	10	clicks_mid	1	5218380	12	1	2
531.9076	10	clicks_high	2	5319076	12	1	2
541.9772	10	clicks_low	0	5419772	13	1	2
552.0468	10	clicks_high	2	5520468	13	1	2
562.1164	10	clicks_mid	1	5621164	13	1	2
572.1859	10	clicks_mid	1	5721859	14	1	2
582.2769	10	clicks_low	0	5822769	14	1	2
592.3251	10	clicks_high	2	5923251	14	1	2
602.3947	10	clicks_high	2	6023947	15	1	2
612.4643	10	clicks_low	0	6124643	15	1	2
622.5339	10	clicks_mid	1	6225339	15	1	2
632.6035	10	clicks_mid	1	6326035	16	1	2
642.6731	10	clicks_high	2	6426731	16	1	2
652.7214	10	clicks_low	0	6527214	16	1	2
662.791	10	clicks_low	0	6627910	17	1	2
672.8606	10	clicks_high	2	6728606	17	1	2
682.9301	10	clicks_mid	1	6829301	17	1	2
692.9997	10	clicks_mid	1	6929997	18	1	2
703.0693	10	clicks_high	2	7030693	18	1	2
713.1389	10	clicks_low	0	7131389	18	1	2
723.2299	10	clicks_low	0	7232299	19	1	2
