onset	duration	trial_type	value	sample	token	EEG_trigger_start	EEG_trigger_end
176.7082	10	clicks_mid	1	1767082	0	1	2
186.7778	10	clicks_high	2	1867778	0	1	2
196.8474	10	clicks_low	0	1968474	0	1	2
206.917	10	clicks_mid	1	2069170	1	1	2
217.0079	10	clicks_low	0	2170079	1	1	2
227.0775	10	clicks_high	2	2270775	1	1	2
237.1257	10	clicks_low	0	2371257	2	1	2
247.1953	10	clicks_high	2	2471953	2	1	2
257.2649	10	clicks_mid	1	2572649	2	1	2
267.3345	10	clicks_high	2	2673345	3	1	2
277.4041	10	clicks_low	0	2774041	3	1	2
287.4737	10	clicks_mid	1	2874737	3	1	2
297.5433	10	clicks_high	2	2975433	4	1	2
307.6129	10	clicks_low	0	3076129	4	1	2
317.6825	10	clicks_mid	1	3176825	4	1	2
327.7521	10	clicks_low	0	3277521	5	1	2
337.8217	10	clicks_mid	1	3378217	5	1	2
347.8912	10	clicks_high	2	3478912	5	1	2
357.9395	10	clicks_high	2	3579395	6	1	2
368.0091	10	clicks_mid	1	3680091	6	1	2
378.0787	10	clicks_low	0	3780787	6	1	2
388.1269	10	clicks_high	2	3881269	7	1	2
398.1965	10	clicks_mid	1	3981965	7	1	2
408.2875	10	clicks_low	0	4082875	7	1	2
418.3357	10	clicks_mid	1	4183357	8	1	2
428.4053	10	clicks_high	2	4284053	8	1	2
438.4749	10	clicks_low	0	4384749	8	1	2
448.5232	10	clicks_low	0	4485232	9	1	2
458.5928	10	clicks_mid	1	4585928	9	1	2
468.6623	10	clicks_high	2	4686623	9	1	2
478.7319	10	clicks_mid	1	4787319	10	1	2
488.8015	10	clicks_low	0	4888015	10	1	2
498.8711	10	clicks_high	2	4988711	10	1	2
508.9407	10	clicks_mid	1	5089407	11	1	2
519.0103	10	clicks_low	0	5190103	11	1	2
529.0799	10	clicks_high	2	5290799	11	1	2
539.1495	10	clicks_high	2	5391495	12	1	2
549.2191	10	clicks_low	0	5492191	12	1	2
559.2887	10	clicks_mid	1	5592887	12	1	2
569.3583	10	clicks_low	0	5693583	13	1	2
579.4279	10	clicks_high	2	5794279	13	1	2
589.4761	10	clicks_mid	1	5894761	13	1	2
599.5457	10	clicks_mid	1	5995457	14	1	2
609.6153	10	clicks_high	2	6096153	14	1	2
619.6849	10	clicks_low	0	6196849	14	1	2
629.7331	10	clicks_low	0	6297331	15	1	2
639.8027	10	clicks_high	2	6398027	15	1	2
649.8723	10	clicks_mid	1	6498723	15	1	2
659.9206	10	clicks_low	0	6599206	16	1	2
669.9902	10	clicks_high	2	6699902	16	1	2
680.0598	10	clicks_mid	1	6800598	16	1	2
690.1293	10	clicks_mid	1	6901293	17	1	2
700.1776	10	clicks_low	0	7001776	17	1	2
710.2472	10	clicks_high	2	7102472	17	1	2
720.3168	10	clicks_high	2	7203168	18	1	2
730.3864	10	clicks_low	0	7303864	18	1	2
740.456	10	clicks_mid	1	7404560	18	1	2
750.5256	10	clicks_high	2	7505256	19	1	2
760.5951	10	clicks_low	0	7605951	19	1	2
770.6647	10	clicks_mid	1	7706647	19	1	2
780.7343	10	clicks_low	0	7807343	20	1	2
790.8039	10	clicks_mid	1	7908039	20	1	2
800.8735	10	clicks_high	2	8008735	20	1	2
810.9431	10	clicks_low	0	8109431	21	1	2
820.9914	10	clicks_mid	1	8209914	21	1	2
831.0609	10	clicks_high	2	8310609	21	1	2
841.1305	10	clicks_mid	1	8411305	22	1	2
851.2001	10	clicks_high	2	8512001	22	1	2
861.2697	10	clicks_low	0	8612697	22	1	2
871.3393	10	clicks_mid	1	8713393	23	1	2
881.4089	10	clicks_low	0	8814089	23	1	2
891.4785	10	clicks_high	2	8914785	23	1	2
901.5481	10	clicks_low	0	9015481	24	1	2
911.6177	10	clicks_mid	1	9116177	24	1	2
921.6873	10	clicks_high	2	9216873	24	1	2
931.7568	10	clicks_low	0	9317568	25	1	2
941.8051	10	clicks_high	2	9418051	25	1	2
951.8747	10	clicks_mid	1	9518747	25	1	2
961.9443	10	clicks_high	2	9619443	26	1	2
972.0139	10	clicks_mid	1	9720139	26	1	2
982.0835	10	clicks_low	0	9820835	26	1	2
992.1531	10	clicks_mid	1	9921531	27	1	2
1002.2226	10	clicks_low	0	10022226	27	1	2
1012.2922	10	clicks_high	2	10122922	27	1	2
1022.3618	10	clicks_low	0	10223618	28	1	2
1032.4314	10	clicks_high	2	10324314	28	1	2
1042.501	10	clicks_mid	1	10425010	28	1	2
1052.5706	10	clicks_high	2	10525706	29	1	2
1062.6402	10	clicks_low	0	10626402	29	1	2
1072.7098	10	clicks_mid	1	10727098	29	1	2
1093.0196	10	female_mid	7	10930196	67	1	2
1103.0892	10	male_low	3	11030892	42	1	2
1113.1588	10	male_mid	4	11131588	115	1	2
1123.2284	10	female_low	6	11232284	101	1	2
1133.298	10	female_high	8	11332980	59	1	2
1143.3676	10	male_high	5	11433676	114	1	2
1153.4372	10	female_mid	7	11534372	16	1	2
1163.5067	10	male_high	5	11635067	67	1	2
1173.5763	10	male_mid	4	11735763	72	1	2
1183.6459	10	female_high	8	11836459	34	1	2
1193.7368	10	female_low	6	11937368	37	1	2
1203.8064	10	male_low	3	12038064	18	1	2
1213.876	10	male_mid	4	12138760	111	1	2
1223.9456	10	male_high	5	12239456	13	1	2
1234.0152	10	female_low	6	12340152	55	1	2
1244.0848	10	female_high	8	12440848	7	1	2
1254.1544	10	female_mid	7	12541544	9	1	2
1264.224	10	male_low	3	12642240	82	1	2
1274.2936	10	male_mid	4	12742936	95	1	2
1284.3631	10	female_mid	7	12843631	74	1	2
1294.4327	10	male_high	5	12944327	65	1	2
1304.5023	10	female_high	8	13045023	37	1	2
1314.5719	10	female_low	6	13145719	94	1	2
1324.6415	10	male_low	3	13246415	48	1	2
1334.7111	10	male_low	3	13347111	88	1	2
1344.7807	10	female_mid	7	13447807	15	1	2
1354.8716	10	male_high	5	13548716	92	1	2
1364.9412	10	male_mid	4	13649412	77	1	2
1375.0108	10	female_high	8	13750108	83	1	2
1385.0804	10	female_low	6	13850804	25	1	2
1395.15	10	female_low	6	13951500	98	1	2
1405.2196	10	male_mid	4	14052196	49	1	2
1415.3105	10	female_high	8	14153105	56	1	2
1425.3801	10	female_mid	7	14253801	86	1	2
1435.4497	10	male_low	3	14354497	73	1	2
1445.5192	10	male_high	5	14455192	25	1	2
1455.5888	10	female_mid	7	14555888	75	1	2
1465.6584	10	male_low	3	14656584	105	1	2
1475.728	10	male_high	5	14757280	91	1	2
1485.7976	10	female_low	6	14857976	117	1	2
1495.8672	10	female_high	8	14958672	58	1	2
1505.9368	10	male_mid	4	15059368	114	1	2
1516.0064	10	male_mid	4	15160064	104	1	2
1526.0759	10	female_mid	7	15260759	18	1	2
1536.1455	10	female_high	8	15361455	29	1	2
1546.2151	10	male_low	3	15462151	110	1	2
1556.2847	10	female_low	6	15562847	16	1	2
1566.3543	10	male_high	5	15663543	87	1	2
1576.4239	10	female_mid	7	15764239	100	1	2
1586.4935	10	male_high	5	15864935	73	1	2
1596.5844	10	male_mid	4	15965844	66	1	2
1606.654	10	female_high	8	16066540	62	1	2
1616.7236	10	male_low	3	16167236	78	1	2
1626.7932	10	female_low	6	16267932	51	1	2
1636.8628	10	female_low	6	16368628	30	1	2
1646.9323	10	male_high	5	16469323	15	1	2
1657.0233	10	male_low	3	16570233	3	1	2
1667.0929	10	female_mid	7	16670929	41	1	2
1677.1411	10	female_high	8	16771411	52	1	2
1687.232	10	male_mid	4	16872320	62	1	2
1697.3016	10	female_low	6	16973016	82	1	2
1707.3712	10	male_high	5	17073712	63	1	2
1717.4408	10	male_mid	4	17174408	32	1	2
1727.5104	10	female_high	8	17275104	26	1	2
1737.58	10	male_low	3	17375800	117	1	2
1747.6496	10	female_mid	7	17476496	90	1	2
1757.7192	10	male_low	3	17577192	51	1	2
1767.7674	10	male_mid	4	17677674	116	1	2
1777.837	10	female_low	6	17778370	57	1	2
1787.9066	10	female_mid	7	17879066	79	1	2
1797.9975	10	male_high	5	17979975	32	1	2
1808.0671	10	female_high	8	18080671	74	1	2
1818.1367	10	male_low	3	18181367	89	1	2
1828.2063	10	male_mid	4	18282063	105	1	2
1838.2759	10	female_low	6	18382759	61	1	2
1848.3454	10	female_high	8	18483454	99	1	2
1858.415	10	female_mid	7	18584150	6	1	2
1868.4846	10	male_high	5	18684846	111	1	2
1878.5542	10	female_low	6	18785542	73	1	2
1888.6238	10	female_mid	7	18886238	91	1	2
1898.6934	10	male_low	3	18986934	118	1	2
1908.7843	10	male_high	5	19087843	58	1	2
1918.8539	10	female_high	8	19188539	42	1	2
1928.9022	10	male_mid	4	19289022	39	1	2
1938.9717	10	male_low	3	19389717	23	1	2
1949.0627	10	female_mid	7	19490627	59	1	2
1959.1322	10	male_mid	4	19591322	34	1	2
1969.2018	10	male_high	5	19692018	64	1	2
1979.2714	10	female_low	6	19792714	103	1	2
1989.3623	10	female_high	8	19893623	45	1	2
1999.4319	10	male_mid	4	19994319	93	1	2
2009.5015	10	male_high	5	20095015	59	1	2
2019.5711	10	male_low	3	20195711	75	1	2
2029.662	10	female_high	8	20296620	95	1	2
2039.7316	10	female_low	6	20397316	32	1	2
2049.8012	10	female_mid	7	20498012	78	1	2
2059.8708	10	female_high	8	20598708	5	1	2
2069.9404	10	male_mid	4	20699404	7	1	2
2080.01	10	male_low	3	20800100	108	1	2
2090.0796	10	female_low	6	20900796	22	1	2
2100.1705	10	female_mid	7	21001705	21	1	2
2110.2401	10	male_high	5	21102401	96	1	2
2120.3097	10	female_mid	7	21203097	14	1	2
2130.3792	10	male_mid	4	21303792	48	1	2
2140.4488	10	female_low	6	21404488	45	1	2
2150.5184	10	female_high	8	21505184	111	1	2
2160.588	10	male_low	3	21605880	59	1	2
2170.6576	10	male_high	5	21706576	10	1	2
2180.7272	10	male_low	3	21807272	20	1	2
2190.7968	10	male_high	5	21907968	104	1	2
2200.845	10	female_mid	7	22008450	8	1	2
2210.9146	10	female_high	8	22109146	98	1	2
2220.9842	10	male_mid	4	22209842	101	1	2
2231.0751	10	female_low	6	22310751	6	1	2
2241.1447	10	female_mid	7	22411447	113	1	2
2251.2143	10	female_low	6	22512143	27	1	2
2261.3052	10	male_high	5	22613052	112	1	2
2271.3748	10	male_low	3	22713748	60	1	2
2281.4657	10	male_mid	4	22814657	14	1	2
2291.5353	10	female_high	8	22915353	4	1	2
2301.6902	10	male_high	5	23016902	103	1	2
2311.9092	10	male_mid	4	23119092	37	1	2
2322.1068	10	female_low	6	23221068	100	1	2
2332.283	10	female_mid	7	23322830	95	1	2
2342.4806	10	male_low	3	23424806	10	1	2
2352.6782	10	female_high	8	23526782	113	1	2
2362.7478	10	female_mid	7	23627478	2	1	2
2372.8387	10	male_low	3	23728387	40	1	2
2382.9083	10	female_low	6	23829083	35	1	2
2392.9779	10	female_high	8	23929779	90	1	2
2403.0475	10	male_high	5	24030475	95	1	2
2413.1384	10	male_mid	4	24131384	85	1	2
2423.2293	10	male_mid	4	24232293	108	1	2
2433.4909	10	female_high	8	24334909	6	1	2
2443.6458	10	female_low	6	24436458	48	1	2
2453.7794	10	female_mid	7	24537794	46	1	2
2463.9983	10	male_high	5	24639983	54	1	2
2474.1319	10	male_low	3	24741319	4	1	2
2484.2015	10	female_low	6	24842015	77	1	2
2494.2711	10	male_high	5	24942711	79	1	2
2504.4474	10	male_low	3	25044474	112	1	2
2514.6449	10	female_high	8	25146449	15	1	2
2524.7999	10	male_mid	4	25247999	9	1	2
2534.9975	10	female_mid	7	25349975	51	1	2
2545.1524	10	female_high	8	25451524	117	1	2
2555.3286	10	female_mid	7	25553286	61	1	2
2565.4622	10	male_mid	4	25654622	84	1	2
2575.5532	10	male_high	5	25755532	62	1	2
2585.7507	10	male_low	3	25857507	5	1	2
2595.8203	10	female_low	6	25958203	119	1	2
2606.0393	10	male_high	5	26060393	115	1	2
2616.2155	10	female_mid	7	26162155	29	1	2
2626.3491	10	female_low	6	26263491	104	1	2
2636.4827	10	male_mid	4	26364827	58	1	2
2646.6803	10	female_high	8	26466803	35	1	2
2656.7499	10	male_low	3	26567499	83	1	2
2666.8408	10	male_high	5	26668408	51	1	2
2676.9104	10	female_high	8	26769104	51	1	2
2686.98	10	female_low	6	26869800	112	1	2
2697.0496	10	male_mid	4	26970496	109	1	2
2707.1191	10	male_low	3	27071191	49	1	2
