onset	duration	trial_type	value	sample	token	EEG_trigger_start	EEG_trigger_end
3372.7064	10	female_low	6	33727064	115	1	2
3382.776	10	female_high	8	33827760	93	1	2
3392.8456	10	female_high	8	33928456	37	1	2
3403.0218	10	male_high	5	34030218	106	1	2
3413.1767	10	male_mid	4	34131767	95	1	2
3423.3743	10	female_mid	7	34233743	108	1	2
3433.5079	10	female_low	6	34335079	53	1	2
3443.6842	10	male_low	3	34436842	113	1	2
3453.7751	10	male_mid	4	34537751	113	1	2
3463.9513	10	female_mid	7	34639513	66	1	2
3474.1703	10	male_low	3	34741703	75	1	2
3484.3465	10	female_low	6	34843465	93	1	2
3494.4801	10	female_high	8	34944801	71	1	2
3504.6564	10	male_high	5	35046564	69	1	2
3514.8326	10	female_mid	7	35148326	107	1	2
3524.9022	10	female_high	8	35249022	41	1	2
3534.9505	10	male_high	5	35349505	42	1	2
3545.0414	10	male_mid	4	35450414	98	1	2
3555.111	10	female_low	6	35551110	29	1	2
3565.1806	10	male_low	3	35651806	16	1	2
3575.2501	10	female_high	8	35752501	32	1	2
3585.3411	10	female_mid	7	35853411	85	1	2
3595.4106	10	male_low	3	35954106	100	1	2
3605.5016	10	male_high	5	36055016	8	1	2
3615.5711	10	male_mid	4	36155711	78	1	2
3625.6407	10	female_low	6	36256407	54	1	2
3635.7103	10	female_low	6	36357103	49	1	2
3645.7799	10	female_mid	7	36457799	79	1	2
3655.8708	10	male_high	5	36558708	84	1	2
3665.9191	10	male_mid	4	36659191	36	1	2
3676.01	10	male_low	3	36760100	59	1	2
3686.1009	10	female_high	8	36861009	42	1	2
3696.1705	10	male_high	5	36961705	81	1	2
3706.2401	10	male_mid	4	37062401	90	1	2
3716.3097	10	female_high	8	37163097	16	1	2
3726.4006	10	male_low	3	37264006	81	1	2
3736.4702	10	female_low	6	37364702	86	1	2
3746.5398	10	female_mid	7	37465398	23	1	2
3756.6093	10	male_high	5	37566093	19	1	2
3766.6789	10	female_mid	7	37666789	2	1	2
3776.7699	10	male_low	3	37767699	110	1	2
3786.8394	10	female_low	6	37868394	35	1	2
3796.9304	10	male_mid	4	37969304	46	1	2
3806.9999	10	female_high	8	38069999	91	1	2
3817.0909	10	female_low	6	38170909	51	1	2
3827.1605	10	male_high	5	38271605	39	1	2
3837.23	10	male_low	3	38372300	78	1	2
3847.321	10	female_high	8	38473210	21	1	2
3857.3905	10	female_mid	7	38573905	88	1	2
3867.4815	10	male_mid	4	38674815	84	1	2
3877.551	10	male_mid	4	38775510	69	1	2
3887.642	10	female_low	6	38876420	81	1	2
3897.7116	10	male_low	3	38977116	51	1	2
3907.7811	10	female_mid	7	39077811	54	1	2
3917.8507	10	female_high	8	39178507	23	1	2
3927.9203	10	male_high	5	39279203	16	1	2
3938.0112	10	male_high	5	39380112	56	1	2
3948.0808	10	female_high	8	39480808	36	1	2
3958.1504	10	male_mid	4	39581504	4	1	2
3968.22	10	male_low	3	39682200	46	1	2
3978.2896	10	female_mid	7	39782896	96	1	2
3988.3592	10	female_low	6	39883592	71	1	2
3998.4287	10	female_high	8	39984287	39	1	2
4008.4983	10	female_mid	7	40084983	111	1	2
4018.5892	10	male_high	5	40185892	83	1	2
4028.6588	10	male_mid	4	40286588	118	1	2
4038.7284	10	female_low	6	40387284	79	1	2
4048.798	10	male_low	3	40487980	117	1	2
4058.8463	10	female_low	6	40588463	50	1	2
4068.9158	10	male_low	3	40689158	68	1	2
4078.9854	10	male_high	5	40789854	115	1	2
4089.055	10	female_high	8	40890550	28	1	2
4099.1459	10	female_mid	7	40991459	92	1	2
4109.2155	10	male_mid	4	41092155	34	1	2
4119.2851	10	female_high	8	41192851	88	1	2
4129.3547	10	male_high	5	41293547	65	1	2
4139.4243	10	female_mid	7	41394243	89	1	2
4149.4939	10	female_low	6	41494939	80	1	2
4159.5634	10	male_mid	4	41595634	107	1	2
4169.633	10	male_low	3	41696330	10	1	2
4179.7026	10	female_mid	7	41797026	9	1	2
4189.7722	10	female_low	6	41897722	68	1	2
4199.8631	10	male_low	3	41998631	28	1	2
4209.9327	10	male_mid	4	42099327	61	1	2
4220.0023	10	male_high	5	42200023	38	1	2
4230.0719	10	female_high	8	42300719	64	1	2
4240.1415	10	male_high	5	42401415	4	1	2
4250.211	10	female_high	8	42502110	72	1	2
4260.2806	10	male_mid	4	42602806	42	1	2
4270.3502	10	female_mid	7	42703502	33	1	2
4280.4198	10	female_low	6	42804198	99	1	2
4290.4894	10	male_low	3	42904894	44	1	2
4300.5376	10	male_mid	4	43005376	74	1	2
4310.6072	10	female_high	8	43106072	67	1	2
4320.6768	10	female_low	6	43206768	107	1	2
4330.7677	10	male_high	5	43307677	104	1	2
4340.8373	10	female_mid	7	43408373	114	1	2
4350.9069	10	male_low	3	43509069	80	1	2
4360.9765	10	female_high	8	43609765	56	1	2
4371.0461	10	female_mid	7	43710461	52	1	2
4381.1157	10	female_low	6	43811157	63	1	2
4391.1852	10	male_mid	4	43911852	30	1	2
4401.2762	10	male_low	3	44012762	69	1	2
4411.3457	10	male_high	5	44113457	35	1	2
4421.4153	10	female_high	8	44214153	7	1	2
4431.4849	10	male_high	5	44314849	18	1	2
4441.5545	10	female_mid	7	44415545	31	1	2
4451.6241	10	female_low	6	44516241	17	1	2
4461.6937	10	male_mid	4	44616937	49	1	2
4471.7633	10	male_low	3	44717633	62	1	2
4481.8328	10	female_mid	7	44818328	82	1	2
4491.9024	10	male_mid	4	44919024	75	1	2
4501.972	10	female_low	6	45019720	87	1	2
4512.0416	10	male_low	3	45120416	114	1	2
4522.1112	10	male_high	5	45221112	25	1	2
4532.1808	10	female_high	8	45321808	13	1	2
4542.2504	10	male_mid	4	45422504	110	1	2
4552.3199	10	female_mid	7	45523199	64	1	2
4562.3895	10	female_low	6	45623895	60	1	2
4572.4591	10	male_high	5	45724591	88	1	2
4582.5287	10	male_low	3	45825287	93	1	2
4592.5983	10	female_high	8	45925983	109	1	2
4602.6679	10	male_high	5	46026679	63	1	2
4612.7375	10	female_mid	7	46127375	87	1	2
4622.807	10	female_low	6	46228070	37	1	2
4632.8766	10	male_low	3	46328766	63	1	2
4642.9462	10	female_high	8	46429462	103	1	2
4653.0158	10	male_mid	4	46530158	1	1	2
4663.0854	10	male_mid	4	46630854	73	1	2
4673.155	10	male_low	3	46731550	7	1	2
4683.2245	10	female_low	6	46832245	76	1	2
4693.2941	10	female_high	8	46932941	43	1	2
4703.3637	10	male_high	5	47033637	51	1	2
4713.4333	10	female_mid	7	47134333	46	1	2
4723.5029	10	male_mid	4	47235029	79	1	2
4733.5725	10	male_high	5	47335725	53	1	2
4743.6421	10	female_low	6	47436421	48	1	2
4753.7116	10	male_low	3	47537116	65	1	2
4763.7812	10	female_high	8	47637812	24	1	2
4773.8508	10	female_mid	7	47738508	22	1	2
4783.9417	10	male_low	3	47839417	58	1	2
4794.0113	10	female_mid	7	47940113	94	1	2
4804.0809	10	female_high	8	48040809	51	1	2
4814.1505	10	male_high	5	48141505	119	1	2
4824.2201	10	male_mid	4	48242201	9	1	2
4834.2683	10	female_low	6	48342683	45	1	2
4844.3379	10	female_high	8	48443379	65	1	2
4854.4075	10	female_mid	7	48544075	15	1	2
4864.4771	10	female_low	6	48644771	42	1	2
4874.5467	10	male_mid	4	48745467	15	1	2
4884.6163	10	male_low	3	48846163	55	1	2
4894.6858	10	male_high	5	48946858	46	1	2
4904.7554	10	male_mid	4	49047554	53	1	2
4914.8463	10	male_high	5	49148463	6	1	2
4924.9159	10	male_low	3	49249159	36	1	2
4934.9855	10	female_mid	7	49349855	115	1	2
4945.0551	10	female_low	6	49450551	73	1	2
4955.1247	10	female_high	8	49551247	35	1	2
4965.1943	10	female_mid	7	49651943	77	1	2
4975.2639	10	male_low	3	49752639	18	1	2
4985.3334	10	male_high	5	49853334	33	1	2
4995.403	10	female_low	6	49954030	69	1	2
5005.4726	10	male_mid	4	50054726	65	1	2
5015.5422	10	female_high	8	50155422	94	1	2
5025.6118	10	female_mid	7	50256118	1	1	2
5035.6814	10	male_low	3	50356814	0	1	2
5045.7509	10	female_low	6	50457509	104	1	2
5055.8205	10	female_high	8	50558205	17	1	2
5065.8901	10	male_mid	4	50658901	89	1	2
5075.9597	10	male_high	5	50759597	107	1	2
5086.0293	10	male_low	3	50860293	35	1	2
5096.0989	10	female_low	6	50960989	4	1	2
5106.1685	10	male_high	5	51061685	75	1	2
5116.238	10	male_mid	4	51162380	91	1	2
5126.2863	10	female_mid	7	51262863	86	1	2
5136.3559	10	female_high	8	51363559	75	1	2
5146.4255	10	male_high	5	51464255	92	1	2
5156.495	10	female_mid	7	51564950	93	1	2
5166.5646	10	female_low	6	51665646	84	1	2
5176.6342	10	male_mid	4	51766342	68	1	2
5186.7038	10	female_high	8	51867038	69	1	2
5196.7734	10	male_low	3	51967734	15	1	2
5206.843	10	female_low	6	52068430	12	1	2
5216.9126	10	male_low	3	52169126	97	1	2
5226.9821	10	female_high	8	52269821	62	1	2
5237.0517	10	female_mid	7	52370517	74	1	2
5247.1213	10	male_mid	4	52471213	13	1	2
5257.1909	10	male_high	5	52571909	47	1	2
5267.2391	10	female_mid	7	52672391	70	1	2
5277.3301	10	female_high	8	52773301	114	1	2
5287.3997	10	female_low	6	52873997	65	1	2
5297.4692	10	male_low	3	52974692	99	1	2
5307.5388	10	male_mid	4	53075388	93	1	2
5317.6084	10	male_high	5	53176084	78	1	2
5327.678	10	male_high	5	53276780	3	1	2
5337.7689	10	male_mid	4	53377689	5	1	2
5347.8385	10	female_mid	7	53478385	109	1	2
5357.9081	10	male_low	3	53579081	39	1	2
5367.9777	10	female_high	8	53679777	78	1	2
5378.0472	10	female_low	6	53780472	2	1	2
5388.1168	10	female_high	8	53881168	73	1	2
5398.1864	10	male_mid	4	53981864	43	1	2
5408.256	10	male_high	5	54082560	94	1	2
5418.3256	10	female_mid	7	54183256	90	1	2
5428.3952	10	male_low	3	54283952	72	1	2
5438.4648	10	female_low	6	54384648	19	1	2
5448.513	10	female_high	8	54485130	99	1	2
5458.6039	10	male_low	3	54586039	107	1	2
5468.6735	10	male_high	5	54686735	22	1	2
5478.7431	10	male_mid	4	54787431	108	1	2
5488.8127	10	female_mid	7	54888127	34	1	2
5498.8609	10	female_low	6	54988609	47	1	2
5508.9519	10	female_mid	7	55089519	95	1	2
5519.0214	10	female_low	6	55190214	36	1	2
5529.091	10	male_high	5	55290910	116	1	2
5539.1606	10	male_low	3	55391606	53	1	2
5549.2302	10	female_high	8	55492302	98	1	2
5559.2998	10	male_mid	4	55592998	105	1	2
5569.3694	10	male_high	5	55693694	49	1	2
5579.4603	10	female_low	6	55794603	34	1	2
5604.1436	10	male_low	3	56041436	71	1	2
5614.2345	10	male_mid	4	56142345	45	1	2
5624.3041	10	female_mid	7	56243041	8	1	2
5634.3737	10	female_high	8	56343737	59	1	2
5644.4432	10	female_mid	7	56444432	56	1	2
5654.5128	10	female_high	8	56545128	107	1	2
5664.5824	10	male_mid	4	56645824	51	1	2
5674.652	10	male_low	3	56746520	43	1	2
5684.7216	10	female_low	6	56847216	10	1	2
5694.8125	10	male_high	5	56948125	64	1	2
5704.8821	10	male_low	3	57048821	108	1	2
5714.9517	10	male_high	5	57149517	52	1	2
5725.0213	10	female_high	8	57250213	38	1	2
5735.0908	10	female_mid	7	57350908	42	1	2
5745.1604	10	female_low	6	57451604	23	1	2
5755.23	10	male_mid	4	57552300	17	1	2
5765.2996	10	female_high	8	57652996	9	1	2
5775.3692	10	male_high	5	57753692	79	1	2
5785.4388	10	male_mid	4	57854388	59	1	2
5795.5297	10	female_low	6	57955297	56	1	2
5805.5993	10	female_mid	7	58055993	19	1	2
5815.6688	10	male_low	3	58156688	24	1	2
5825.7384	10	male_mid	4	58257384	48	1	2
5835.808	10	female_high	8	58358080	5	1	2
5845.8776	10	male_low	3	58458776	106	1	2
5855.9472	10	male_high	5	58559472	76	1	2
5866.0168	10	female_mid	7	58660168	80	1	2
5876.0864	10	female_low	6	58760864	30	1	2
