onset	duration	trial_type	value	sample	token	EEG_trigger_start	EEG_trigger_end
1871.3504	10	female_high	8	18713504	88	1	2
1881.42	10	female_mid	7	18814200	76	1	2
1891.5109	10	male_high	5	18915109	1	1	2
1901.5805	10	male_low	3	19015805	9	1	2
1911.6501	10	female_low	6	19116501	18	1	2
1921.7197	10	male_mid	4	19217197	119	1	2
1931.7893	10	female_high	8	19317893	36	1	2
1941.8589	10	male_mid	4	19418589	101	1	2
1951.9285	10	female_low	6	19519285	89	1	2
1961.9767	10	male_low	3	19619767	63	1	2
1972.0463	10	male_high	5	19720463	105	1	2
1982.1372	10	female_mid	7	19821372	82	1	2
1992.1855	10	female_high	8	19921855	106	1	2
2002.2764	10	female_mid	7	20022764	25	1	2
2012.346	10	male_high	5	20123460	5	1	2
2022.4156	10	female_low	6	20224156	93	1	2
2032.4852	10	male_low	3	20324852	22	1	2
2042.5548	10	male_mid	4	20425548	82	1	2
2052.603	10	male_mid	4	20526030	78	1	2
2062.6726	10	female_low	6	20626726	57	1	2
2072.7422	10	female_high	8	20727422	22	1	2
2082.8331	10	male_low	3	20828331	119	1	2
2092.9027	10	female_mid	7	20929027	32	1	2
2102.9723	10	male_high	5	21029723	20	1	2
2113.0419	10	male_high	5	21130419	100	1	2
2123.1328	10	female_high	8	21231328	103	1	2
2133.2024	10	female_mid	7	21332024	103	1	2
2143.272	10	male_low	3	21432720	6	1	2
2153.3416	10	male_mid	4	21533416	97	1	2
2163.4325	10	female_low	6	21634325	106	1	2
2173.5021	10	male_low	3	21735021	102	1	2
2183.5717	10	female_low	6	21835717	113	1	2
2193.6413	10	female_high	8	21936413	91	1	2
2203.7109	10	male_mid	4	22037109	26	1	2
2213.8018	10	male_high	5	22138018	3	1	2
2223.8714	10	female_mid	7	22238714	18	1	2
2233.941	10	female_high	8	22339410	26	1	2
2244.0319	10	female_low	6	22440319	38	1	2
2254.1015	10	male_low	3	22541015	48	1	2
2264.1711	10	male_mid	4	22641711	99	1	2
2274.262	10	male_high	5	22742620	43	1	2
2284.3316	10	female_mid	7	22843316	100	1	2
2294.4012	10	male_high	5	22944012	30	1	2
2304.4708	10	female_high	8	23044708	35	1	2
2314.5403	10	male_low	3	23145403	44	1	2
2324.6313	10	female_low	6	23246313	82	1	2
2334.7009	10	male_mid	4	23347009	39	1	2
2344.8985	10	female_mid	7	23448985	55	1	2
2355.096	10	male_mid	4	23550960	47	1	2
2365.251	10	female_high	8	23652510	1	1	2
2375.4059	10	female_mid	7	23754059	79	1	2
2385.7102	10	female_low	6	23857102	35	1	2
2395.8864	10	male_high	5	23958864	45	1	2
2405.9773	10	male_low	3	24059773	73	1	2
2416.0469	10	male_high	5	24160469	2	1	2
2426.1165	10	female_high	8	24261165	13	1	2
2436.1861	10	female_low	6	24361861	114	1	2
2446.2557	10	female_mid	7	24462557	117	1	2
2456.3253	10	male_low	3	24563253	79	1	2
2466.3949	10	male_mid	4	24663949	71	1	2
2476.4645	10	female_high	8	24764645	58	1	2
2486.5554	10	female_low	6	24865554	33	1	2
2496.625	10	male_high	5	24966250	61	1	2
2506.6946	10	male_mid	4	25066946	105	1	2
2516.7855	10	female_mid	7	25167855	48	1	2
2526.8551	10	male_low	3	25268551	93	1	2
2536.9247	10	male_low	3	25369247	57	1	2
2547.0156	10	male_high	5	25470156	14	1	2
2557.0852	10	female_mid	7	25570852	81	1	2
2567.1548	10	female_low	6	25671548	49	1	2
2577.2243	10	female_high	8	25772243	89	1	2
2587.2939	10	male_mid	4	25872939	53	1	2
2597.3635	10	female_high	8	25973635	32	1	2
2607.4544	10	female_mid	7	26074544	116	1	2
2617.524	10	male_high	5	26175240	59	1	2
2627.5936	10	male_mid	4	26275936	2	1	2
2637.6632	10	female_low	6	26376632	62	1	2
2647.7115	10	male_low	3	26477115	43	1	2
2657.781	10	female_high	8	26577810	72	1	2
2667.8506	10	male_high	5	26678506	54	1	2
2677.9202	10	female_low	6	26779202	63	1	2
2687.9898	10	female_mid	7	26879898	47	1	2
2698.0807	10	male_low	3	26980807	88	1	2
2708.1503	10	male_mid	4	27081503	48	1	2
2718.2199	10	male_mid	4	27182199	59	1	2
2728.2895	10	male_low	3	27282895	15	1	2
2738.3591	10	female_low	6	27383591	56	1	2
2748.4287	10	male_high	5	27484287	70	1	2
2758.6476	10	female_mid	7	27586476	108	1	2
2768.8879	10	female_high	8	27688879	12	1	2
2779.0428	10	female_low	6	27790428	86	1	2
2789.219	10	male_mid	4	27892190	22	1	2
2799.5233	10	female_high	8	27995233	18	1	2
2809.6782	10	male_low	3	28096782	85	1	2
2819.8758	10	male_high	5	28198758	42	1	2
2829.9667	10	female_mid	7	28299667	22	1	2
2840.0363	10	male_low	3	28400363	51	1	2
2850.2126	10	female_mid	7	28502126	35	1	2
2860.4102	10	female_low	6	28604102	1	1	2
2870.6078	10	male_mid	4	28706078	10	1	2
2880.784	10	female_high	8	28807840	55	1	2
2891.0029	10	male_high	5	28910029	89	1	2
2901.0939	10	male_low	3	29010939	112	1	2
2911.2488	10	female_high	8	29112488	17	1	2
2921.4891	10	female_mid	7	29214891	24	1	2
2931.6653	10	female_low	6	29316653	53	1	2
2941.8416	10	male_mid	4	29418416	68	1	2
2952.0818	10	male_high	5	29520818	90	1	2
2962.3221	10	female_mid	7	29623221	26	1	2
2972.3917	10	female_low	6	29723917	109	1	2
2982.5679	10	male_mid	4	29825679	63	1	2
2992.8082	10	male_high	5	29928082	10	1	2
3002.9844	10	female_high	8	30029844	97	1	2
3013.1394	10	male_low	3	30131394	8	1	2
3023.3156	10	male_mid	4	30233156	18	1	2
3033.5346	10	female_low	6	30335346	11	1	2
3043.6041	10	male_high	5	30436041	23	1	2
3053.6951	10	female_high	8	30536951	0	1	2
3063.7647	10	female_mid	7	30637647	61	1	2
3073.8342	10	male_low	3	30738342	95	1	2
3083.9038	10	female_mid	7	30839038	62	1	2
3093.9734	10	male_mid	4	30939734	38	1	2
3104.043	10	male_high	5	31040430	108	1	2
3114.1126	10	male_low	3	31141126	92	1	2
3124.2035	10	female_high	8	31242035	70	1	2
3134.2731	10	female_low	6	31342731	91	1	2
3144.3427	10	female_mid	7	31443427	36	1	2
3154.4123	10	female_high	8	31544123	48	1	2
3164.4819	10	male_low	3	31644819	101	1	2
3174.5515	10	male_high	5	31745515	76	1	2
3184.621	10	female_low	6	31846210	87	1	2
3194.712	10	male_mid	4	31947120	79	1	2
3204.7816	10	female_mid	7	32047816	119	1	2
3214.8511	10	male_high	5	32148511	83	1	2
3224.9207	10	female_high	8	32249207	111	1	2
3234.9903	10	female_low	6	32349903	7	1	2
3245.0812	10	male_mid	4	32450812	37	1	2
3255.1508	10	male_low	3	32551508	68	1	2
3265.2204	10	female_mid	7	32652204	1	1	2
3275.29	10	male_low	3	32752900	104	1	2
3285.3596	10	female_high	8	32853596	43	1	2
3295.4505	10	male_high	5	32954505	36	1	2
3305.5201	10	male_mid	4	33055201	95	1	2
3315.611	10	female_low	6	33156110	22	1	2
3325.6806	10	female_high	8	33256806	47	1	2
3335.7502	10	male_high	5	33357502	113	1	2
3345.8198	10	female_mid	7	33458198	68	1	2
3355.8894	10	male_low	3	33558894	99	1	2
3365.959	10	male_mid	4	33659590	70	1	2
3376.0499	10	female_low	6	33760499	90	1	2
3386.1195	10	female_low	6	33861195	58	1	2
3396.1891	10	male_high	5	33961891	50	1	2
3406.2586	10	male_mid	4	34062586	58	1	2
3416.3496	10	male_low	3	34163496	18	1	2
3426.4192	10	female_high	8	34264192	113	1	2
3436.4887	10	female_mid	7	34364887	34	1	2
3446.5583	10	female_mid	7	34465583	60	1	2
3456.6279	10	male_mid	4	34566279	86	1	2
3466.6975	10	female_low	6	34666975	73	1	2
3476.7884	10	male_high	5	34767884	66	1	2
3486.858	10	female_high	8	34868580	114	1	2
3496.9489	10	male_low	3	34969489	28	1	2
3507.0185	10	male_mid	4	35070185	30	1	2
3517.1094	10	male_high	5	35171094	106	1	2
3527.179	10	male_low	3	35271790	117	1	2
3537.27	10	female_low	6	35372700	0	1	2
3547.3395	10	female_mid	7	35473395	92	1	2
3557.4305	10	female_high	8	35574305	20	1	2
3567.5001	10	male_low	3	35675001	105	1	2
3577.5696	10	female_high	8	35775696	99	1	2
3587.6392	10	male_high	5	35876392	60	1	2
3597.7301	10	female_low	6	35977301	54	1	2
3607.7997	10	female_mid	7	36077997	83	1	2
3617.8693	10	male_mid	4	36178693	72	1	2
3627.9389	10	male_mid	4	36279389	8	1	2
3638.0298	10	female_low	6	36380298	14	1	2
3648.0994	10	female_high	8	36480994	31	1	2
3658.169	10	male_low	3	36581690	5	1	2
3668.2386	10	female_mid	7	36682386	91	1	2
3678.3082	10	male_high	5	36783082	91	1	2
3688.3991	10	female_low	6	36883991	84	1	2
3698.4687	10	male_low	3	36984687	107	1	2
3708.5596	10	female_mid	7	37085596	23	1	2
3718.6292	10	female_high	8	37186292	44	1	2
3728.7201	10	male_high	5	37287201	117	1	2
3738.811	10	male_mid	4	37388110	109	1	2
3748.8806	10	male_mid	4	37488806	103	1	2
3758.9502	10	female_high	8	37589502	61	1	2
3769.0198	10	female_mid	7	37690198	112	1	2
3779.0894	10	male_high	5	37790894	116	1	2
3789.1803	10	female_low	6	37891803	78	1	2
3799.2499	10	male_low	3	37992499	19	1	2
3809.3195	10	male_high	5	38093195	68	1	2
3819.4104	10	female_mid	7	38194104	80	1	2
3829.5013	10	male_low	3	38295013	26	1	2
3839.5709	10	female_high	8	38395709	42	1	2
3849.6618	10	male_mid	4	38496618	4	1	2
3859.7314	10	female_low	6	38597314	103	1	2
3869.801	10	female_mid	7	38698010	9	1	2
3879.8919	10	male_low	3	38798919	41	1	2
3889.9615	10	female_low	6	38899615	34	1	2
3900.0525	10	male_high	5	39000525	39	1	2
3910.122	10	female_high	8	39101220	29	1	2
3920.1916	10	male_mid	4	39201916	43	1	2
3930.2612	10	female_high	8	39302612	96	1	2
3940.3308	10	female_mid	7	39403308	51	1	2
3950.4217	10	female_low	6	39504217	42	1	2
3960.4913	10	male_low	3	39604913	96	1	2
3970.5609	10	male_high	5	39705609	98	1	2
3980.6305	10	male_mid	4	39806305	74	1	2
3990.7001	10	male_mid	4	39907001	15	1	2
4000.791	10	female_low	6	40007910	100	1	2
4010.8606	10	male_low	3	40108606	34	1	2
4020.9302	10	male_high	5	40209302	93	1	2
4030.9998	10	female_high	8	40309998	7	1	2
4041.0693	10	female_mid	7	40410693	19	1	2
4051.1603	10	male_low	3	40511603	2	1	2
4061.2299	10	female_mid	7	40612299	16	1	2
4071.2994	10	male_high	5	40712994	99	1	2
4081.369	10	male_mid	4	40813690	13	1	2
4091.4386	10	female_high	8	40914386	69	1	2
4101.5082	10	female_low	6	41015082	77	1	2
4111.5778	10	male_high	5	41115778	102	1	2
4121.6474	10	female_low	6	41216474	64	1	2
4131.717	10	female_high	8	41317170	6	1	2
4141.7866	10	male_low	3	41417866	3	1	2
4151.8561	10	male_mid	4	41518561	67	1	2
4161.9257	10	female_mid	7	41619257	39	1	2
4172.0166	10	female_low	6	41720166	5	1	2
4182.0862	10	male_high	5	41820862	58	1	2
4192.1558	10	male_low	3	41921558	14	1	2
4202.2254	10	female_high	8	42022254	118	1	2
4212.295	10	male_mid	4	42122950	49	1	2
4222.3859	10	female_mid	7	42223859	58	1	2
4232.4555	10	male_high	5	42324555	31	1	2
4242.5251	10	male_mid	4	42425251	112	1	2
4252.5947	10	female_low	6	42525947	65	1	2
4262.6643	10	female_high	8	42626643	14	1	2
4272.7339	10	female_mid	7	42727339	106	1	2
4282.8034	10	male_low	3	42828034	52	1	2
4292.8517	10	female_mid	7	42928517	8	1	2
4302.9426	10	female_low	6	43029426	50	1	2
4313.0122	10	male_low	3	43130122	86	1	2
4323.0818	10	male_high	5	43230818	67	1	2
4333.1514	10	male_mid	4	43331514	51	1	2
4343.221	10	female_high	8	43432210	119	1	2
4353.2906	10	female_mid	7	43532906	97	1	2
4363.3601	10	female_low	6	43633601	6	1	2
4373.4511	10	male_high	5	43734511	69	1	2
4383.5206	10	female_high	8	43835206	78	1	2
4393.5902	10	male_mid	4	43935902	33	1	2
4403.6598	10	male_low	3	44036598	13	1	2
4413.7294	10	female_high	8	44137294	60	1	2
4423.799	10	female_mid	7	44237990	59	1	2
4433.8899	10	male_low	3	44338899	42	1	2
4443.9595	10	male_high	5	44439595	52	1	2
4454.0291	10	female_low	6	44540291	9	1	2
4464.0987	10	male_mid	4	44640987	93	1	2
4474.1683	10	female_mid	7	44741683	21	1	2
4484.2379	10	male_low	3	44842379	109	1	2
4494.3074	10	female_high	8	44943074	4	1	2
4504.377	10	female_low	6	45043770	45	1	2
4514.4466	10	male_high	5	45144466	115	1	2
4524.5162	10	male_mid	4	45245162	81	1	2
4534.5858	10	male_low	3	45345858	108	1	2
4544.6554	10	female_low	6	45446554	4	1	2
4554.7463	10	male_mid	4	45547463	55	1	2
4564.8159	10	male_high	5	45648159	41	1	2
4574.8855	10	female_high	8	45748855	109	1	2
4584.9551	10	female_mid	7	45849551	85	1	2
4595.0246	10	female_high	8	45950246	86	1	2
4605.0942	10	male_high	5	46050942	114	1	2
4615.1638	10	female_mid	7	46151638	88	1	2
4625.2334	10	male_low	3	46252334	38	1	2
4635.303	10	female_low	6	46353030	30	1	2
4645.3939	10	male_mid	4	46453939	40	1	2
4655.4635	10	female_mid	7	46554635	20	1	2
4665.5331	10	male_low	3	46655331	80	1	2
4675.6027	10	female_low	6	46756027	36	1	2
4685.6723	10	male_mid	4	46856723	110	1	2
4695.7418	10	female_high	8	46957418	3	1	2
4705.8114	10	male_high	5	47058114	46	1	2
4715.881	10	male_high	5	47158810	65	1	2
4725.9506	10	female_mid	7	47259506	95	1	2
4736.0202	10	male_low	3	47360202	71	1	2
4746.1111	10	female_high	8	47461111	15	1	2
4756.1807	10	female_low	6	47561807	105	1	2
4766.2503	10	male_mid	4	47662503	61	1	2
4776.3199	10	female_mid	7	47763199	96	1	2
4786.3895	10	male_high	5	47863895	28	1	2
4796.4591	10	male_mid	4	47964591	88	1	2
4806.5286	10	female_low	6	48065286	69	1	2
4816.5982	10	male_low	3	48165982	64	1	2
4826.6678	10	female_high	8	48266678	10	1	2
4836.7374	10	male_mid	4	48367374	27	1	2
4846.807	10	female_low	6	48468070	117	1	2
4856.8766	10	female_high	8	48568766	49	1	2
4866.9462	10	male_low	3	48669462	47	1	2
4877.0158	10	male_high	5	48770158	4	1	2
4887.1067	10	female_mid	7	48871067	99	1	2
4897.1763	10	female_mid	7	48971763	38	1	2
4907.2458	10	female_low	6	49072458	70	1	2
4917.3154	10	male_mid	4	49173154	9	1	2
4927.385	10	male_high	5	49273850	29	1	2
4937.4546	10	female_high	8	49374546	54	1	2
4947.5455	10	male_low	3	49475455	103	1	2
4957.6151	10	female_mid	7	49576151	94	1	2
4967.6847	10	male_mid	4	49676847	92	1	2
4977.7543	10	male_low	3	49777543	25	1	2
4987.8239	10	female_low	6	49878239	51	1	2
4997.9148	10	male_high	5	49979148	101	1	2
5007.9844	10	female_high	8	50079844	37	1	2
5018.054	10	female_low	6	50180540	112	1	2
5028.1236	10	female_high	8	50281236	11	1	2
5038.1931	10	male_mid	4	50381931	116	1	2
5048.2627	10	male_high	5	50482627	74	1	2
5058.3323	10	female_mid	7	50583323	10	1	2
5068.4019	10	male_low	3	50684019	31	1	2
5078.4715	10	female_mid	7	50784715	6	1	2
5088.5411	10	male_high	5	50885411	87	1	2
5098.6107	10	male_low	3	50986107	90	1	2
5108.7016	10	female_high	8	51087016	77	1	2
5118.7498	10	male_mid	4	51187498	25	1	2
5128.8408	10	female_low	6	51288408	111	1	2
5138.9103	10	male_high	5	51389103	22	1	2
5148.9799	10	male_low	3	51489799	17	1	2
5159.0495	10	female_low	6	51590495	79	1	2
5169.1191	10	male_mid	4	51691191	83	1	2
5179.1887	10	female_high	8	51791887	40	1	2
5189.2583	10	female_mid	7	51892583	87	1	2
5199.3279	10	female_low	6	51993279	102	1	2
5209.3975	10	male_low	3	52093975	45	1	2
5219.467	10	female_high	8	52194670	104	1	2
5229.5366	10	male_mid	4	52295366	94	1	2
5239.6276	10	female_mid	7	52396276	67	1	2
5249.6971	10	male_high	5	52496971	80	1	2
5259.7667	10	female_high	8	52597667	80	1	2
5269.8363	10	female_mid	7	52698363	114	1	2
5279.9059	10	female_low	6	52799059	26	1	2
5289.9755	10	male_mid	4	52899755	29	1	2
5300.0451	10	male_high	5	53000451	21	1	2
5310.1147	10	male_low	3	53101147	72	1	2
5320.2056	10	male_high	5	53202056	6	1	2
5330.2752	10	female_mid	7	53302752	37	1	2
5340.3448	10	male_low	3	53403448	87	1	2
5350.4143	10	female_high	8	53504143	59	1	2
5360.4839	10	female_low	6	53604839	46	1	2
5370.5535	10	male_mid	4	53705535	84	1	2
5380.6231	10	female_high	8	53806231	5	1	2
5390.6927	10	male_low	3	53906927	118	1	2
5400.7623	10	male_mid	4	54007623	75	1	2
5410.8319	10	female_low	6	54108319	8	1	2
5420.9014	10	male_high	5	54209014	17	1	2
5430.971	10	female_mid	7	54309710	65	1	2
5441.0406	10	male_mid	4	54410406	76	1	2
5451.1102	10	female_low	6	54511102	98	1	2
5461.1798	10	male_high	5	54611798	16	1	2
5471.2494	10	male_low	3	54712494	46	1	2
5481.319	10	female_mid	7	54813190	14	1	2
5491.4099	10	female_high	8	54914099	27	1	2
5501.4795	10	male_high	5	55014795	92	1	2
5511.5491	10	female_low	6	55115491	41	1	2
5521.6187	10	male_low	3	55216187	97	1	2
5531.6882	10	female_high	8	55316882	105	1	2
5541.7578	10	female_mid	7	55417578	70	1	2
5551.8061	10	male_mid	4	55518061	107	1	2
5561.8757	10	female_high	8	55618757	45	1	2
5571.9453	10	male_mid	4	55719453	11	1	2
5582.0148	10	male_low	3	55820148	50	1	2
5592.0844	10	female_low	6	55920844	21	1	2
5602.154	10	female_mid	7	56021540	42	1	2
5612.2236	10	male_high	5	56122236	15	1	2
5622.2932	10	male_low	3	56222932	54	1	2
5632.3628	10	female_mid	7	56323628	74	1	2
5642.4324	10	female_low	6	56424324	97	1	2
5652.5019	10	male_mid	4	56525019	114	1	2
5662.5715	10	female_high	8	56625715	75	1	2
5672.6625	10	male_high	5	56726625	86	1	2
5682.732	10	female_high	8	56827320	53	1	2
5692.8016	10	male_high	5	56928016	0	1	2
5702.8712	10	female_mid	7	57028712	101	1	2
5712.9195	10	male_low	3	57129195	27	1	2
5722.9891	10	male_mid	4	57229891	42	1	2
5733.0586	10	female_low	6	57330586	81	1	2
5743.1282	10	female_mid	7	57431282	33	1	2
5753.2191	10	female_high	8	57532191	24	1	2
5763.2887	10	female_low	6	57632887	94	1	2
5773.3583	10	male_low	3	57733583	0	1	2
5783.4279	10	male_high	5	57834279	84	1	2
5793.4975	10	male_mid	4	57934975	100	1	2
5803.5671	10	male_mid	4	58035671	45	1	2
5813.6367	10	female_mid	7	58136367	46	1	2
5823.7063	10	female_high	8	58237063	16	1	2
5833.7758	10	male_high	5	58337758	63	1	2
5843.8454	10	male_low	3	58438454	69	1	2
5853.915	10	female_low	6	58539150	68	1	2
5863.9846	10	male_mid	4	58639846	16	1	2
