onset	duration	trial_type	value	sample	token	EEG_trigger_start	EEG_trigger_end	stim_file
774.7029	10	clicks_low	0	7747029	22	1	2	clicks_low/clicks_low_022_regress.hdf5
784.7725	10	clicks_mid	1	7847725	22	1	2	clicks_mid/clicks_mid_022_regress.hdf5
794.8421	10	clicks_low	0	7948421	23	1	2	clicks_low/clicks_low_023_regress.hdf5
804.9117	10	clicks_high	2	8049117	23	1	2	clicks_high/clicks_high_023_regress.hdf5
814.9813	10	clicks_mid	1	8149813	23	1	2	clicks_mid/clicks_mid_023_regress.hdf5
825.0509	10	clicks_high	2	8250509	24	1	2	clicks_high/clicks_high_024_regress.hdf5
835.1204	10	clicks_low	0	8351204	24	1	2	clicks_low/clicks_low_024_regress.hdf5
845.19	10	clicks_mid	1	8451900	24	1	2	clicks_mid/clicks_mid_024_regress.hdf5
855.2596	10	clicks_mid	1	8552596	25	1	2	clicks_mid/clicks_mid_025_regress.hdf5
865.3292	10	clicks_high	2	8653292	25	1	2	clicks_high/clicks_high_025_regress.hdf5
875.3988	10	clicks_low	0	8753988	25	1	2	clicks_low/clicks_low_025_regress.hdf5
885.4471	10	clicks_high	2	8854471	26	1	2	clicks_high/clicks_high_026_regress.hdf5
895.5167	10	clicks_low	0	8955167	26	1	2	clicks_low/clicks_low_026_regress.hdf5
905.5863	10	clicks_mid	1	9055863	26	1	2	clicks_mid/clicks_mid_026_regress.hdf5
915.6558	10	clicks_low	0	9156558	27	1	2	clicks_low/clicks_low_027_regress.hdf5
925.7254	10	clicks_high	2	9257254	27	1	2	clicks_high/clicks_high_027_regress.hdf5
935.795	10	clicks_mid	1	9357950	27	1	2	clicks_mid/clicks_mid_027_regress.hdf5
945.8646	10	clicks_low	0	9458646	28	1	2	clicks_low/clicks_low_028_regress.hdf5
955.9342	10	clicks_high	2	9559342	28	1	2	clicks_high/clicks_high_028_regress.hdf5
966.0038	10	clicks_mid	1	9660038	28	1	2	clicks_mid/clicks_mid_028_regress.hdf5
976.0734	10	clicks_high	2	9760734	29	1	2	clicks_high/clicks_high_029_regress.hdf5
986.143	10	clicks_low	0	9861430	29	1	2	clicks_low/clicks_low_029_regress.hdf5
996.2126	10	clicks_mid	1	9962126	29	1	2	clicks_mid/clicks_mid_029_regress.hdf5
1016.7358	10	female_mid	7	10167358	9	1	2	female_mid/female_mid_009_regress.hdf5
1026.8054	10	male_high	5	10268054	65	1	2	male_high/male_high_065_regress.hdf5
1036.875	10	female_low	6	10368750	1	1	2	female_low/female_low_001_regress.hdf5
1046.9445	10	female_high	8	10469445	34	1	2	female_high/female_high_034_regress.hdf5
1057.0141	10	male_mid	4	10570141	18	1	2	male_mid/male_mid_018_regress.hdf5
1067.0837	10	male_low	3	10670837	96	1	2	male_low/male_low_096_regress.hdf5
1077.1533	10	male_low	3	10771533	116	1	2	male_low/male_low_116_regress.hdf5
1087.2229	10	male_high	5	10872229	25	1	2	male_high/male_high_025_regress.hdf5
1097.2925	10	male_mid	4	10972925	85	1	2	male_mid/male_mid_085_regress.hdf5
1107.3621	10	female_low	6	11073621	76	1	2	female_low/female_low_076_regress.hdf5
1117.4317	10	female_mid	7	11174317	22	1	2	female_mid/female_mid_022_regress.hdf5
1127.5013	10	female_high	8	11275013	85	1	2	female_high/female_high_085_regress.hdf5
1137.5709	10	male_low	3	11375709	14	1	2	male_low/male_low_014_regress.hdf5
1147.6405	10	female_high	8	11476405	69	1	2	female_high/female_high_069_regress.hdf5
1157.71	10	female_low	6	11577100	30	1	2	female_low/female_low_030_regress.hdf5
1167.801	10	male_mid	4	11678010	47	1	2	male_mid/male_mid_047_regress.hdf5
1177.8706	10	female_mid	7	11778706	99	1	2	female_mid/female_mid_099_regress.hdf5
1187.9402	10	male_high	5	11879402	43	1	2	male_high/male_high_043_regress.hdf5
1198.0097	10	male_mid	4	11980097	108	1	2	male_mid/male_mid_108_regress.hdf5
1208.0793	10	female_mid	7	12080793	109	1	2	female_mid/female_mid_109_regress.hdf5
1218.1489	10	female_low	6	12181489	46	1	2	female_low/female_low_046_regress.hdf5
1228.2185	10	male_high	5	12282185	92	1	2	male_high/male_high_092_regress.hdf5
1238.2881	10	female_high	8	12382881	58	1	2	female_high/female_high_058_regress.hdf5
1248.3577	10	male_low	3	12483577	50	1	2	male_low/male_low_050_regress.hdf5
1258.4273	10	male_high	5	12584273	9	1	2	male_high/male_high_009_regress.hdf5
1268.4969	10	male_low	3	12684969	83	1	2	male_low/male_low_083_regress.hdf5
1278.5665	10	female_mid	7	12785665	118	1	2	female_mid/female_mid_118_regress.hdf5
1288.6574	10	female_low	6	12886574	60	1	2	female_low/female_low_060_regress.hdf5
1298.727	10	male_mid	4	12987270	39	1	2	male_mid/male_mid_039_regress.hdf5
1308.7966	10	female_high	8	13087966	31	1	2	female_high/female_high_031_regress.hdf5
1318.8662	10	male_mid	4	13188662	65	1	2	male_mid/male_mid_065_regress.hdf5
1328.9358	10	male_low	3	13289358	37	1	2	male_low/male_low_037_regress.hdf5
1339.0053	10	female_low	6	13390053	42	1	2	female_low/female_low_042_regress.hdf5
1349.0749	10	female_high	8	13490749	45	1	2	female_high/female_high_045_regress.hdf5
1359.1445	10	female_mid	7	13591445	40	1	2	female_mid/female_mid_040_regress.hdf5
1369.2141	10	male_high	5	13692141	40	1	2	male_high/male_high_040_regress.hdf5
1379.2837	10	female_mid	7	13792837	115	1	2	female_mid/female_mid_115_regress.hdf5
1389.3533	10	male_low	3	13893533	44	1	2	male_low/male_low_044_regress.hdf5
1399.4229	10	male_high	5	13994229	20	1	2	male_high/male_high_020_regress.hdf5
1409.4925	10	female_low	6	14094925	118	1	2	female_low/female_low_118_regress.hdf5
1419.5621	10	female_high	8	14195621	19	1	2	female_high/female_high_019_regress.hdf5
1429.6317	10	male_mid	4	14296317	38	1	2	male_mid/male_mid_038_regress.hdf5
1439.7012	10	male_mid	4	14397012	105	1	2	male_mid/male_mid_105_regress.hdf5
1449.7708	10	female_high	8	14497708	21	1	2	female_high/female_high_021_regress.hdf5
1459.8404	10	female_low	6	14598404	80	1	2	female_low/female_low_080_regress.hdf5
1469.91	10	female_mid	7	14699100	4	1	2	female_mid/female_mid_004_regress.hdf5
1479.9796	10	male_low	3	14799796	51	1	2	male_low/male_low_051_regress.hdf5
1490.0492	10	male_high	5	14900492	39	1	2	male_high/male_high_039_regress.hdf5
1500.1188	10	female_high	8	15001188	17	1	2	female_high/female_high_017_regress.hdf5
1510.1884	10	female_mid	7	15101884	19	1	2	female_mid/female_mid_019_regress.hdf5
1520.258	10	female_low	6	15202580	100	1	2	female_low/female_low_100_regress.hdf5
1530.3276	10	male_low	3	15303276	13	1	2	male_low/male_low_013_regress.hdf5
1540.3972	10	male_high	5	15403972	88	1	2	male_high/male_high_088_regress.hdf5
1550.4667	10	male_mid	4	15504667	114	1	2	male_mid/male_mid_114_regress.hdf5
1560.5363	10	female_mid	7	15605363	36	1	2	female_mid/female_mid_036_regress.hdf5
1570.6059	10	female_low	6	15706059	39	1	2	female_low/female_low_039_regress.hdf5
1580.6755	10	female_high	8	15806755	61	1	2	female_high/female_high_061_regress.hdf5
1590.7664	10	male_low	3	15907664	40	1	2	male_low/male_low_040_regress.hdf5
1600.836	10	male_high	5	16008360	61	1	2	male_high/male_high_061_regress.hdf5
1610.9056	10	male_mid	4	16109056	110	1	2	male_mid/male_mid_110_regress.hdf5
1620.9752	10	male_low	3	16209752	22	1	2	male_low/male_low_022_regress.hdf5
1631.0448	10	male_mid	4	16310448	60	1	2	male_mid/male_mid_060_regress.hdf5
1641.1357	10	male_high	5	16411357	89	1	2	male_high/male_high_089_regress.hdf5
1651.2053	10	female_high	8	16512053	112	1	2	female_high/female_high_112_regress.hdf5
1661.2749	10	female_low	6	16612749	81	1	2	female_low/female_low_081_regress.hdf5
1671.3445	10	female_mid	7	16713445	119	1	2	female_mid/female_mid_119_regress.hdf5
1681.4354	10	female_high	8	16814354	62	1	2	female_high/female_high_062_regress.hdf5
1691.505	10	female_mid	7	16915050	46	1	2	female_mid/female_mid_046_regress.hdf5
1701.5746	10	male_high	5	17015746	13	1	2	male_high/male_high_013_regress.hdf5
1711.6442	10	female_low	6	17116442	86	1	2	female_low/female_low_086_regress.hdf5
1721.7138	10	male_low	3	17217138	10	1	2	male_low/male_low_010_regress.hdf5
1731.8047	10	male_mid	4	17318047	20	1	2	male_mid/male_mid_020_regress.hdf5
1741.8743	10	female_low	6	17418743	85	1	2	female_low/female_low_085_regress.hdf5
1751.9439	10	female_high	8	17519439	102	1	2	female_high/female_high_102_regress.hdf5
1762.0135	10	male_low	3	17620135	25	1	2	male_low/male_low_025_regress.hdf5
1772.083	10	male_high	5	17720830	75	1	2	male_high/male_high_075_regress.hdf5
1782.1526	10	male_mid	4	17821526	50	1	2	male_mid/male_mid_050_regress.hdf5
1792.2222	10	female_mid	7	17922222	116	1	2	female_mid/female_mid_116_regress.hdf5
1802.2918	10	female_low	6	18022918	51	1	2	female_low/female_low_051_regress.hdf5
1812.3614	10	female_high	8	18123614	67	1	2	female_high/female_high_067_regress.hdf5
1822.4523	10	male_high	5	18224523	119	1	2	male_high/male_high_119_regress.hdf5
1832.5219	10	female_mid	7	18325219	80	1	2	female_mid/female_mid_080_regress.hdf5
1842.5915	10	male_mid	4	18425915	78	1	2	male_mid/male_mid_078_regress.hdf5
1852.6611	10	male_low	3	18526611	41	1	2	male_low/male_low_041_regress.hdf5
1862.7307	10	female_mid	7	18627307	43	1	2	female_mid/female_mid_043_regress.hdf5
1872.8216	10	male_high	5	18728216	106	1	2	male_high/male_high_106_regress.hdf5
1882.8912	10	female_low	6	18828912	99	1	2	female_low/female_low_099_regress.hdf5
1892.9608	10	male_mid	4	18929608	52	1	2	male_mid/male_mid_052_regress.hdf5
1903.0304	10	male_low	3	19030304	91	1	2	male_low/male_low_091_regress.hdf5
1913.1	10	female_high	8	19131000	98	1	2	female_high/female_high_098_regress.hdf5
1923.1909	10	female_low	6	19231909	110	1	2	female_low/female_low_110_regress.hdf5
1933.2605	10	female_mid	7	19332605	54	1	2	female_mid/female_mid_054_regress.hdf5
1943.3301	10	female_high	8	19433301	52	1	2	female_high/female_high_052_regress.hdf5
1953.3997	10	male_mid	4	19533997	100	1	2	male_mid/male_mid_100_regress.hdf5
1963.4692	10	male_high	5	19634692	17	1	2	male_high/male_high_017_regress.hdf5
1973.5388	10	male_low	3	19735388	28	1	2	male_low/male_low_028_regress.hdf5
1983.6084	10	female_mid	7	19836084	81	1	2	female_mid/female_mid_081_regress.hdf5
1993.678	10	male_low	3	19936780	114	1	2	male_low/male_low_114_regress.hdf5
2003.7476	10	female_high	8	20037476	87	1	2	female_high/female_high_087_regress.hdf5
2013.8172	10	male_high	5	20138172	36	1	2	male_high/male_high_036_regress.hdf5
2023.8868	10	male_mid	4	20238868	102	1	2	male_mid/male_mid_102_regress.hdf5
2033.9564	10	female_low	6	20339564	4	1	2	female_low/female_low_004_regress.hdf5
2044.0473	10	male_mid	4	20440473	46	1	2	male_mid/male_mid_046_regress.hdf5
2054.1169	10	female_high	8	20541169	68	1	2	female_high/female_high_068_regress.hdf5
2064.1865	10	male_high	5	20641865	78	1	2	male_high/male_high_078_regress.hdf5
2074.2561	10	male_low	3	20742561	101	1	2	male_low/male_low_101_regress.hdf5
2084.3256	10	female_mid	7	20843256	10	1	2	female_mid/female_mid_010_regress.hdf5
2094.4166	10	female_low	6	20944166	13	1	2	female_low/female_low_013_regress.hdf5
2104.4648	10	female_mid	7	21044648	1	1	2	female_mid/female_mid_001_regress.hdf5
2114.5344	10	male_mid	4	21145344	77	1	2	male_mid/male_mid_077_regress.hdf5
2124.604	10	female_low	6	21246040	48	1	2	female_low/female_low_048_regress.hdf5
2134.6736	10	female_high	8	21346736	5	1	2	female_high/female_high_005_regress.hdf5
2144.7432	10	male_low	3	21447432	69	1	2	male_low/male_low_069_regress.hdf5
2154.8128	10	male_high	5	21548128	79	1	2	male_high/male_high_079_regress.hdf5
2164.8824	10	male_low	3	21648824	47	1	2	male_low/male_low_047_regress.hdf5
2174.9733	10	female_high	8	21749733	71	1	2	female_high/female_high_071_regress.hdf5
2185.1282	10	male_mid	4	21851282	21	1	2	male_mid/male_mid_021_regress.hdf5
2195.2831	10	female_mid	7	21952831	88	1	2	female_mid/female_mid_088_regress.hdf5
2205.5234	10	female_low	6	22055234	70	1	2	female_low/female_low_070_regress.hdf5
2215.593	10	male_high	5	22155930	56	1	2	male_high/male_high_056_regress.hdf5
2225.6626	10	male_low	3	22256626	33	1	2	male_low/male_low_033_regress.hdf5
2235.7535	10	male_high	5	22357535	99	1	2	male_high/male_high_099_regress.hdf5
2245.8231	10	female_low	6	22458231	32	1	2	female_low/female_low_032_regress.hdf5
2255.8927	10	female_high	8	22558927	48	1	2	female_high/female_high_048_regress.hdf5
2265.9623	10	female_mid	7	22659623	38	1	2	female_mid/female_mid_038_regress.hdf5
2276.0318	10	male_mid	4	22760318	106	1	2	male_mid/male_mid_106_regress.hdf5
2286.1228	10	female_mid	7	22861228	113	1	2	female_mid/female_mid_113_regress.hdf5
2296.1924	10	male_high	5	22961924	108	1	2	male_high/male_high_108_regress.hdf5
2306.2619	10	male_low	3	23062619	35	1	2	male_low/male_low_035_regress.hdf5
2316.3315	10	female_low	6	23163315	83	1	2	female_low/female_low_083_regress.hdf5
2326.4225	10	male_mid	4	23264225	75	1	2	male_mid/male_mid_075_regress.hdf5
2336.492	10	female_high	8	23364920	118	1	2	female_high/female_high_118_regress.hdf5
2346.5403	10	male_high	5	23465403	51	1	2	male_high/male_high_051_regress.hdf5
2356.6099	10	female_high	8	23566099	32	1	2	female_high/female_high_032_regress.hdf5
2366.7008	10	male_low	3	23667008	113	1	2	male_low/male_low_113_regress.hdf5
2376.7704	10	female_low	6	23767704	31	1	2	female_low/female_low_031_regress.hdf5
2386.84	10	female_mid	7	23868400	67	1	2	female_mid/female_mid_067_regress.hdf5
2396.9096	10	male_mid	4	23969096	15	1	2	male_mid/male_mid_015_regress.hdf5
2407.0005	10	male_high	5	24070005	10	1	2	male_high/male_high_010_regress.hdf5
2417.0701	10	male_low	3	24170701	119	1	2	male_low/male_low_119_regress.hdf5
2427.1397	10	female_high	8	24271397	36	1	2	female_high/female_high_036_regress.hdf5
2437.2093	10	female_mid	7	24372093	5	1	2	female_mid/female_mid_005_regress.hdf5
2447.2789	10	male_mid	4	24472789	45	1	2	male_mid/male_mid_045_regress.hdf5
2457.3484	10	female_low	6	24573484	17	1	2	female_low/female_low_017_regress.hdf5
2467.418	10	male_low	3	24674180	81	1	2	male_low/male_low_081_regress.hdf5
2477.509	10	male_mid	4	24775090	17	1	2	male_mid/male_mid_017_regress.hdf5
2487.5785	10	female_low	6	24875785	62	1	2	female_low/female_low_062_regress.hdf5
2497.6481	10	female_high	8	24976481	18	1	2	female_high/female_high_018_regress.hdf5
2507.7177	10	female_mid	7	25077177	41	1	2	female_mid/female_mid_041_regress.hdf5
2517.8086	10	male_high	5	25178086	94	1	2	male_high/male_high_094_regress.hdf5
2527.8782	10	male_high	5	25278782	37	1	2	male_high/male_high_037_regress.hdf5
2537.9478	10	female_low	6	25379478	52	1	2	female_low/female_low_052_regress.hdf5
2548.0174	10	female_mid	7	25480174	66	1	2	female_mid/female_mid_066_regress.hdf5
2558.087	10	male_mid	4	25580870	27	1	2	male_mid/male_mid_027_regress.hdf5
2568.1779	10	female_high	8	25681779	114	1	2	female_high/female_high_114_regress.hdf5
2578.2475	10	male_low	3	25782475	80	1	2	male_low/male_low_080_regress.hdf5
2588.3171	10	female_low	6	25883171	91	1	2	female_low/female_low_091_regress.hdf5
2598.408	10	female_mid	7	25984080	58	1	2	female_mid/female_mid_058_regress.hdf5
2608.4776	10	female_high	8	26084776	89	1	2	female_high/female_high_089_regress.hdf5
2618.5472	10	male_mid	4	26185472	92	1	2	male_mid/male_mid_092_regress.hdf5
2628.8301	10	male_low	3	26288301	1	1	2	male_low/male_low_001_regress.hdf5
2639.0704	10	male_high	5	26390704	81	1	2	male_high/male_high_081_regress.hdf5
2649.332	10	female_high	8	26493320	7	1	2	female_high/female_high_007_regress.hdf5
2659.4656	10	male_high	5	26594656	74	1	2	male_high/male_high_074_regress.hdf5
2669.7272	10	female_mid	7	26697272	73	1	2	female_mid/female_mid_073_regress.hdf5
2679.9247	10	male_mid	4	26799247	43	1	2	male_mid/male_mid_043_regress.hdf5
2690.101	10	female_low	6	26901010	114	1	2	female_low/female_low_114_regress.hdf5
2700.1706	10	male_low	3	27001706	65	1	2	male_low/male_low_065_regress.hdf5
2710.3468	10	female_low	6	27103468	38	1	2	female_low/female_low_038_regress.hdf5
2720.5658	10	male_high	5	27205658	50	1	2	male_high/male_high_050_regress.hdf5
2730.806	10	female_mid	7	27308060	21	1	2	female_mid/female_mid_021_regress.hdf5
2740.9823	10	male_low	3	27409823	66	1	2	male_low/male_low_066_regress.hdf5
2751.2225	10	male_mid	4	27512225	119	1	2	male_mid/male_mid_119_regress.hdf5
2761.4201	10	female_high	8	27614201	84	1	2	female_high/female_high_084_regress.hdf5
2771.5751	10	female_high	8	27715751	96	1	2	female_high/female_high_096_regress.hdf5
2781.666	10	female_low	6	27816660	14	1	2	female_low/female_low_014_regress.hdf5
2791.8849	10	female_mid	7	27918849	108	1	2	female_mid/female_mid_108_regress.hdf5
2802.1252	10	male_high	5	28021252	30	1	2	male_high/male_high_030_regress.hdf5
2812.3441	10	male_low	3	28123441	45	1	2	male_low/male_low_045_regress.hdf5
2822.5844	10	male_mid	4	28225844	71	1	2	male_mid/male_mid_071_regress.hdf5
2832.8459	10	male_mid	4	28328459	88	1	2	male_mid/male_mid_088_regress.hdf5
2843.0435	10	female_low	6	28430435	43	1	2	female_low/female_low_043_regress.hdf5
2853.1558	10	female_high	8	28531558	2	1	2	female_high/female_high_002_regress.hdf5
2863.396	10	male_low	3	28633960	32	1	2	male_low/male_low_032_regress.hdf5
2873.615	10	female_mid	7	28736150	82	1	2	female_mid/female_mid_082_regress.hdf5
2883.7272	10	male_high	5	28837272	45	1	2	male_high/male_high_045_regress.hdf5
2893.9248	10	female_low	6	28939248	11	1	2	female_low/female_low_011_regress.hdf5
2904.1224	10	female_mid	7	29041224	28	1	2	female_mid/female_mid_028_regress.hdf5
2914.2133	10	male_mid	4	29142133	32	1	2	male_mid/male_mid_032_regress.hdf5
2924.2829	10	female_high	8	29242829	80	1	2	female_high/female_high_080_regress.hdf5
2934.3525	10	male_high	5	29343525	111	1	2	male_high/male_high_111_regress.hdf5
2944.4221	10	male_low	3	29444221	111	1	2	male_low/male_low_111_regress.hdf5
2954.4917	10	female_mid	7	29544917	104	1	2	female_mid/female_mid_104_regress.hdf5
2964.5613	10	male_high	5	29645613	91	1	2	male_high/male_high_091_regress.hdf5
2974.6309	10	male_mid	4	29746309	103	1	2	male_mid/male_mid_103_regress.hdf5
2984.7005	10	male_low	3	29847005	49	1	2	male_low/male_low_049_regress.hdf5
2994.77	10	female_low	6	29947700	54	1	2	female_low/female_low_054_regress.hdf5
3004.8183	10	female_high	8	30048183	110	1	2	female_high/female_high_110_regress.hdf5
3014.8879	10	male_high	5	30148879	102	1	2	male_high/male_high_102_regress.hdf5
3024.9575	10	female_mid	7	30249575	8	1	2	female_mid/female_mid_008_regress.hdf5
3035.0271	10	female_high	8	30350271	14	1	2	female_high/female_high_014_regress.hdf5
3045.0966	10	female_low	6	30450966	72	1	2	female_low/female_low_072_regress.hdf5
3055.1876	10	male_mid	4	30551876	93	1	2	male_mid/male_mid_093_regress.hdf5
3065.2572	10	male_low	3	30652572	31	1	2	male_low/male_low_031_regress.hdf5
3075.3267	10	female_low	6	30753267	40	1	2	female_low/female_low_040_regress.hdf5
3085.3963	10	male_low	3	30853963	42	1	2	male_low/male_low_042_regress.hdf5
3095.4659	10	male_high	5	30954659	0	1	2	male_high/male_high_000_regress.hdf5
3105.5355	10	male_mid	4	31055355	34	1	2	male_mid/male_mid_034_regress.hdf5
3115.6051	10	female_mid	7	31156051	48	1	2	female_mid/female_mid_048_regress.hdf5
3125.6747	10	female_high	8	31256747	51	1	2	female_high/female_high_051_regress.hdf5
3135.7443	10	female_high	8	31357443	95	1	2	female_high/female_high_095_regress.hdf5
3145.8139	10	male_high	5	31458139	6	1	2	male_high/male_high_006_regress.hdf5
3155.8834	10	male_low	3	31558834	105	1	2	male_low/male_low_105_regress.hdf5
3165.953	10	female_mid	7	31659530	87	1	2	female_mid/female_mid_087_regress.hdf5
3176.0226	10	male_mid	4	31760226	94	1	2	male_mid/male_mid_094_regress.hdf5
3186.0922	10	female_low	6	31860922	68	1	2	female_low/female_low_068_regress.hdf5
3196.1618	10	male_high	5	31961618	90	1	2	male_high/male_high_090_regress.hdf5
3206.2314	10	male_low	3	32062314	100	1	2	male_low/male_low_100_regress.hdf5
3216.301	10	male_mid	4	32163010	7	1	2	male_mid/male_mid_007_regress.hdf5
3226.3706	10	female_high	8	32263706	106	1	2	female_high/female_high_106_regress.hdf5
3236.4401	10	female_mid	7	32364401	101	1	2	female_mid/female_mid_101_regress.hdf5
3246.5097	10	female_low	6	32465097	57	1	2	female_low/female_low_057_regress.hdf5
3256.5793	10	male_low	3	32565793	55	1	2	male_low/male_low_055_regress.hdf5
