onset	duration	trial_type	value	sample	token	EEG_trigger_start	EEG_trigger_end
92.7865	10	clicks_low	0	927865	0	1	2
102.8561	10	clicks_high	2	1028561	0	1	2
112.9257	10	clicks_mid	1	1129257	0	1	2
122.9953	10	clicks_high	2	1229953	1	1	2
133.0436	10	clicks_low	0	1330436	1	1	2
143.1132	10	clicks_mid	1	1431132	1	1	2
153.1828	10	clicks_low	0	1531828	2	1	2
163.2524	10	clicks_mid	1	1632524	2	1	2
173.3219	10	clicks_high	2	1733219	2	1	2
183.3915	10	clicks_mid	1	1833915	3	1	2
193.4611	10	clicks_low	0	1934611	3	1	2
203.5307	10	clicks_high	2	2035307	3	1	2
213.6003	10	clicks_low	0	2136003	4	1	2
223.6699	10	clicks_high	2	2236699	4	1	2
233.7395	10	clicks_mid	1	2337395	4	1	2
243.8091	10	clicks_low	0	2438091	5	1	2
253.8574	10	clicks_mid	1	2538574	5	1	2
263.927	10	clicks_high	2	2639270	5	1	2
273.9966	10	clicks_mid	1	2739966	6	1	2
284.0662	10	clicks_high	2	2840662	6	1	2
294.1357	10	clicks_low	0	2941357	6	1	2
304.2053	10	clicks_mid	1	3042053	7	1	2
314.2749	10	clicks_low	0	3142749	7	1	2
324.3445	10	clicks_high	2	3243445	7	1	2
334.4141	10	clicks_high	2	3344141	8	1	2
344.4837	10	clicks_mid	1	3444837	8	1	2
354.5533	10	clicks_low	0	3545533	8	1	2
364.6229	10	clicks_high	2	3646229	9	1	2
374.6925	10	clicks_mid	1	3746925	9	1	2
384.7621	10	clicks_low	0	3847621	9	1	2
394.8317	10	clicks_mid	1	3948317	10	1	2
404.9226	10	clicks_low	0	4049226	10	1	2
414.9709	10	clicks_high	2	4149709	10	1	2
425.0405	10	clicks_low	0	4250405	11	1	2
435.1101	10	clicks_high	2	4351101	11	1	2
445.1796	10	clicks_mid	1	4451796	11	1	2
455.2492	10	clicks_mid	1	4552492	12	1	2
465.3188	10	clicks_low	0	4653188	12	1	2
475.3884	10	clicks_high	2	4753884	12	1	2
485.4367	10	clicks_high	2	4854367	13	1	2
495.5276	10	clicks_low	0	4955276	13	1	2
505.5972	10	clicks_mid	1	5055972	13	1	2
515.6455	10	clicks_low	0	5156455	14	1	2
525.7151	10	clicks_mid	1	5257151	14	1	2
535.7847	10	clicks_high	2	5357847	14	1	2
545.8542	10	clicks_high	2	5458542	15	1	2
555.9238	10	clicks_low	0	5559238	15	1	2
565.9934	10	clicks_mid	1	5659934	15	1	2
576.063	10	clicks_mid	1	5760630	16	1	2
586.1326	10	clicks_low	0	5861326	16	1	2
596.2022	10	clicks_high	2	5962022	16	1	2
606.2718	10	clicks_high	2	6062718	17	1	2
616.3414	10	clicks_low	0	6163414	17	1	2
626.411	10	clicks_mid	1	6264110	17	1	2
636.4806	10	clicks_low	0	6364806	18	1	2
646.5502	10	clicks_mid	1	6465502	18	1	2
656.6198	10	clicks_high	2	6566198	18	1	2
666.6894	10	clicks_low	0	6666894	19	1	2
